"","X","id","host_is_superhost","host_response_rate","host_response_time","host_listings_count","host_identity_verified","accommodates","property_type","room_type","guests_included","bathrooms","bedrooms","beds","bed_type","cleaning_fee","minimum_nights","maximum_nights","instant_bookable","cancellation_policy","price","In_Downtown","In_Delridge","In_Lake_City","num_amenities","total_nearby_landmarks"
"2679",6816,25946713,"t",1,"within an hour",2,"f",4,"Condominium","Entire home/apt",1,1,0,2,"Real Bed",60,3,1125,"t","moderate",146,1,0,0,24,5
"2680",7179,27293035,"f",1,"within an hour",2,"f",6,"Townhouse","Entire home/apt",4,2.5,3,4,"Real Bed",100,2,1125,"f","moderate",150,0,0,0,27,0
"2681",958,4943016,"f",1,"within an hour",4,"t",4,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",75,3,1125,"t","strict_14_with_grace_period",185,1,0,0,24,3
"2682",4590,20014336,"t",1,"within a few hours",1,"f",2,"House","Private room",1,1.5,1,1,"Real Bed",0,3,1125,"t","flexible",50,0,0,0,24,0
"2683",7738,29246125,"f",0.99,"within an hour",152,"f",2,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",75,30,1125,"f","strict_14_with_grace_period",149,1,0,0,18,4
"2684",8311,31649637,"f",1,"within an hour",1,"f",2,"House","Entire home/apt",1,1,0,1,"Real Bed",50,2,1125,"t","flexible",80,0,0,0,24,0
"2685",2059,10344140,"t",1,"within an hour",2,"t",4,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",65,2,1130,"t","flexible",89,0,0,0,25,0
"2686",3340,15615336,"f",1,"within an hour",2,"t",2,"House","Private room",2,1.5,1,1,"Real Bed",25,2,1125,"t","strict_14_with_grace_period",120,0,0,0,16,0
"2687",6074,23633216,"f",1,"within an hour",3,"f",2,"House","Private room",1,2,1,1,"Real Bed",10,1,1125,"t","flexible",58,0,0,0,14,0
"2688",1615,8002965,"t",1,"within a few hours",1,"t",1,"House","Private room",1,1,1,1,"Real Bed",15,3,30,"f","moderate",43,0,0,0,20,0
"2689",8277,31571665,"f",1,"within a few hours",1,"t",4,"Guest suite","Entire home/apt",1,1,1,2,"Real Bed",70,1,15,"f","flexible",100,0,0,0,17,0
"2690",3520,16334559,"t",1,"within an hour",2,"t",4,"House","Entire home/apt",2,1,2,2,"Real Bed",75,1,29,"f","strict_14_with_grace_period",120,0,0,0,34,0
"2691",8343,31800914,"f",0.8,"within an hour",8,"f",2,"Apartment","Entire home/apt",1,1,0,1,"Real Bed",65,1,30,"f","strict_14_with_grace_period",69,0,0,0,17,2
"2692",219,777159,"f",1,"within a day",1,"t",4,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",65,1,7,"t","moderate",150,0,0,0,35,0
"2693",4979,21006172,"f",1,"within an hour",100,"f",3,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",60,2,1125,"t","strict_14_with_grace_period",200,1,0,0,29,3
"2694",4925,20896567,"t",1,"within an hour",10,"f",3,"Apartment","Entire home/apt",2,1,0,2,"Real Bed",50,1,1125,"t","moderate",150,0,0,0,28,2
"2695",167,573942,"t",1,"within a few hours",7,"t",2,"Other","Private room",1,3,1,1,"Real Bed",10,2,60,"f","moderate",60,0,0,0,32,0
"2696",4143,18638163,"t",1,"within an hour",1,"t",2,"House","Entire home/apt",1,1,0,1,"Real Bed",50,2,30,"t","moderate",99,0,0,0,39,1
"2697",7814,29538427,"f",1,"within an hour",7,"f",2,"House","Private room",1,1,1,1,"Real Bed",40,1,1125,"t","flexible",40,0,0,0,15,0
"2698",4531,19843399,"t",1,"within an hour",1,"f",4,"Guesthouse","Entire home/apt",2,1,1,3,"Real Bed",75,2,30,"f","moderate",215,0,0,0,41,0
"2699",5577,22210570,"f",0.99,"within an hour",521,"f",3,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",89,2,1125,"t","strict",250,1,0,0,27,3
"2700",4018,18292273,"f",1,"within an hour",1292,"f",6,"Apartment","Entire home/apt",6,2,2,3,"Real Bed",99,1,365,"t","strict_14_with_grace_period",1002,1,0,0,20,5
"2701",5158,21397136,"f",1,"within an hour",7,"f",8,"Guest suite","Entire home/apt",1,1,1,6,"Real Bed",77,1,28,"f","strict_14_with_grace_period",1000,0,0,0,39,0
"2702",4958,20962091,"t",0.93,"within an hour",5,"f",7,"Apartment","Entire home/apt",1,2,3,0,"Real Bed",125,2,1125,"t","moderate",395,0,0,0,27,1
"2703",369,1562643,"t",0.99,"within an hour",10,"t",6,"House","Entire home/apt",6,3.5,4,5,"Real Bed",150,3,14,"f","moderate",260,0,0,0,25,0
"2704",6578,25078326,"f",1,"within an hour",2,"f",3,"Apartment","Entire home/apt",2,1,0,2,"Real Bed",69,1,1125,"t","strict_14_with_grace_period",122,1,0,0,14,6
"2705",143,461234,"t",1,"within a few hours",1,"t",2,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",0,3,1125,"f","flexible",99,0,0,0,29,0
"2706",7096,27024871,"t",1,"within an hour",2,"f",5,"Apartment","Entire home/apt",4,1,2,3,"Real Bed",70,1,364,"f","flexible",175,0,0,0,40,0
"2707",5777,22639064,"t",1,"within an hour",1,"t",6,"Townhouse","Entire home/apt",6,2.5,2,5,"Real Bed",100,2,1125,"f","moderate",290,0,0,0,41,0
"2708",2905,13846894,"t",1,"within an hour",1,"t",2,"Guesthouse","Entire home/apt",1,1,0,1,"Real Bed",29,1,1125,"f","moderate",99,0,0,0,28,0
"2709",2935,13935333,"f",1,"within an hour",13,"t",2,"Guesthouse","Entire home/apt",1,1,1,1,"Real Bed",25,1,60,"t","flexible",44,0,1,0,20,0
"2710",7225,27434633,"t",1,"within an hour",9,"t",6,"Other","Entire home/apt",1,1,1,3,"Real Bed",60,1,1125,"t","strict_14_with_grace_period",172,1,0,0,28,1
"2711",8264,31494929,"f",1,"within an hour",1,"f",9,"Townhouse","Entire home/apt",9,2.5,2,4,"Real Bed",120,2,30,"f","moderate",185,0,0,0,39,0
"2712",7878,29803688,"t",1,"within an hour",3,"f",3,"Condominium","Shared room",1,1,1,2,"Real Bed",5,2,14,"t","moderate",50,1,0,0,21,5
"2713",3846,17765464,"t",1,"within an hour",131,"f",3,"Serviced apartment","Entire home/apt",2,1,0,1,"Real Bed",75,2,1125,"t","moderate",200,0,0,0,35,2
"2714",4270,19097632,"f",1,"within an hour",2,"t",2,"Townhouse","Private room",1,1,1,1,"Real Bed",20,2,1125,"f","flexible",65,0,0,0,18,0
"2715",2305,11825856,"t",1,"within an hour",3,"t",4,"Other","Entire home/apt",3,1,2,2,"Real Bed",85,1,20,"t","strict_14_with_grace_period",109,0,0,0,30,0
"2716",5966,23149698,"t",1,"within a few hours",3,"f",2,"Condominium","Entire home/apt",2,1,1,1,"Real Bed",75,3,14,"f","moderate",109,1,0,0,32,4
"2717",2089,10588390,"t",1,"within an hour",1,"t",2,"Apartment","Entire home/apt",2,1,0,1,"Real Bed",30,2,29,"f","moderate",119,0,0,0,25,0
"2718",2278,11641406,"f",0.97,"within a few hours",5,"t",4,"Other","Shared room",1,8,1,8,"Real Bed",6,1,1125,"f","flexible",40,1,0,0,21,5
"2719",7622,28860634,"f",1,"within a few hours",1,"t",3,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",0,3,300,"t","strict_14_with_grace_period",150,0,0,0,19,0
"2720",7152,27262047,"f",1,"within an hour",15,"t",1,"House","Shared room",1,3.5,1,1,"Real Bed",0,2,30,"t","strict_14_with_grace_period",25,0,0,0,18,0
"2721",6937,26344027,"f",0.99,"within an hour",209,"f",4,"Townhouse","Entire home/apt",1,2.5,2,2,"Real Bed",131,2,28,"t","strict_14_with_grace_period",214,0,0,0,21,0
"2722",5194,21475173,"t",1,"within an hour",131,"f",3,"Serviced apartment","Entire home/apt",2,1,1,1,"Real Bed",75,2,1125,"t","flexible",99,0,0,0,39,4
"2723",6797,25871125,"t",1,"within an hour",131,"f",2,"Serviced apartment","Entire home/apt",1,1,1,1,"Real Bed",75,2,1125,"t","flexible",450,0,0,0,37,2
"2724",5247,21581819,"t",1,"within an hour",1,"t",3,"Apartment","Entire home/apt",2,1,0,1,"Real Bed",50,1,4,"f","strict_14_with_grace_period",90,1,0,0,17,5
"2725",7084,26963733,"t",0.95,"within an hour",1,"t",10,"House","Entire home/apt",1,1,3,5,"Real Bed",150,2,1125,"t","strict_14_with_grace_period",220,0,0,0,49,0
"2726",6361,24433278,"f",1,"within an hour",1,"f",2,"House","Private room",1,1,1,1,"Real Bed",0,2,7,"t","moderate",30,0,0,0,17,0
"2727",5846,22816524,"t",1,"within an hour",1,"f",4,"Apartment","Entire home/apt",2,1,1,3,"Real Bed",105,2,60,"f","moderate",125,0,0,0,23,0
"2728",1906,9407255,"f",1,"within a day",1,"f",4,"House","Entire home/apt",1,1,2,3,"Real Bed",150,2,60,"f","strict_14_with_grace_period",250,0,0,0,41,0
"2729",3549,16492155,"f",0.99,"within an hour",152,"f",2,"Serviced apartment","Entire home/apt",1,1,1,1,"Real Bed",75,2,1125,"t","strict_14_with_grace_period",159,1,0,0,21,5
"2730",4084,18460951,"f",0.99,"within an hour",521,"f",3,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",89,2,1125,"t","strict",229,1,0,0,28,4
"2731",7687,29139019,"t",1,"within an hour",2,"f",3,"House","Private room",1,1,1,2,"Real Bed",10,1,59,"t","flexible",50,0,0,0,21,0
"2732",4357,19368147,"t",1,"within an hour",1,"f",4,"House","Entire home/apt",1,1,2,2,"Real Bed",0,2,14,"t","flexible",80,0,0,0,32,0
"2733",2726,13453295,"t",1,"within an hour",1,"t",2,"Townhouse","Private room",1,1,1,1,"Real Bed",0,3,35,"t","moderate",59,0,0,0,23,0
"2734",6008,23376932,"f",1,"within an hour",1,"f",6,"Townhouse","Entire home/apt",1,1.5,2,3,"Real Bed",150,3,1125,"t","flexible",125,0,0,0,24,0
"2735",825,4211081,"t",1,"within an hour",4,"t",8,"House","Entire home/apt",3,3,3,7,"Real Bed",80,2,1125,"t","strict_14_with_grace_period",290,0,0,0,29,0
"2736",7389,28032424,"t",1,"within an hour",2,"f",3,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",60,1,1125,"t","moderate",135,0,0,0,32,0
"2737",6728,25583974,"t",1,"within an hour",32,"f",9,"Townhouse","Entire home/apt",6,3.5,3,5,"Real Bed",150,1,365,"t","strict_14_with_grace_period",300,0,0,0,29,0
"2738",5751,22526979,"t",1,"within an hour",1,"f",3,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",0,1,1125,"t","strict_14_with_grace_period",129,0,0,0,25,0
"2739",8375,31926784,"f",1,"within an hour",1,"f",8,"House","Entire home/apt",1,3,4,5,"Real Bed",150,2,1125,"t","flexible",202,0,0,0,32,0
"2740",774,3939683,"f",1,"within a few hours",57,"t",1,"House","Shared room",1,3.5,1,1,"Real Bed",75,4,1125,"f","strict_14_with_grace_period",45,0,0,0,25,0
"2741",1914,9436832,"f",1,"within an hour",35,"f",2,"Apartment","Entire home/apt",1,1,0,1,"Real Bed",60,2,12,"t","strict_14_with_grace_period",135,0,0,0,38,0
"2742",279,1100686,"t",1,"within an hour",3,"t",3,"House","Private room",2,1,1,2,"Real Bed",35,2,6,"t","moderate",65,0,0,0,32,0
"2743",6582,25085566,"t",1,"within an hour",5,"f",2,"Townhouse","Private room",2,1,1,1,"Real Bed",50,1,1000,"f","flexible",85,0,0,0,23,0
"2744",1486,7563243,"t",1,"within an hour",1,"t",4,"Other","Entire home/apt",2,1,0,1,"Real Bed",25,1,62,"t","moderate",100,0,0,0,60,0
"2745",2234,11399365,"f",1,"within an hour",5,"t",2,"House","Private room",1,2,1,1,"Real Bed",20,3,1125,"f","strict_14_with_grace_period",39,0,0,1,30,0
"2746",1024,5364414,"t",1,"within an hour",1,"t",6,"House","Entire home/apt",6,2.5,3,3,"Real Bed",175,3,365,"f","strict_14_with_grace_period",250,0,0,0,45,0
"2747",5046,21161209,"t",1,"within an hour",2,"t",1,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",35,2,21,"t","moderate",95,0,0,0,34,0
"2748",6670,25371191,"f",1,"within an hour",1,"f",4,"House","Entire home/apt",1,2,2,2,"Real Bed",150,2,28,"f","strict_14_with_grace_period",172,0,0,0,36,0
"2749",5752,22529947,"f",1,"within an hour",2,"f",4,"Apartment","Entire home/apt",2,1,1,2,"Real Bed",40,3,45,"t","moderate",200,0,0,0,20,0
"2750",7994,30288568,"f",0.8,"within an hour",1,"f",6,"Townhouse","Entire home/apt",1,2.5,2,3,"Real Bed",70,1,1125,"t","flexible",140,0,0,0,21,0
"2751",4985,21010058,"t",1,"within an hour",1,"f",2,"Guest suite","Entire home/apt",2,1,0,2,"Real Bed",65,2,30,"f","flexible",150,0,0,0,38,0
"2752",5956,23123972,"f",1,"within a few hours",2,"t",8,"House","Entire home/apt",1,2,4,4,"Real Bed",200,28,145,"t","strict_14_with_grace_period",77,0,0,0,38,0
"2753",4973,20995415,"f",1,"within an hour",123,"f",1,"House","Shared room",1,1,1,1,"Real Bed",15,1,21,"t","strict_14_with_grace_period",20,0,0,0,8,0
"2754",4702,20285016,"f",1,"within an hour",7,"f",2,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",60,1,1120,"f","moderate",129,0,0,0,34,3
"2755",4773,20498045,"t",1,"within an hour",1,"t",3,"House","Private room",1,1,2,2,"Real Bed",20,3,10,"f","strict_14_with_grace_period",55,0,0,0,31,0
"2756",1641,8106157,"t",1,"within an hour",1,"t",2,"Guesthouse","Entire home/apt",2,1,1,0,"Real Bed",60,3,90,"f","moderate",100,0,0,0,39,0
"2757",4449,19676064,"f",1,"within a few hours",1,"t",2,"Townhouse","Private room",2,1,1,1,"Real Bed",40,1,1125,"f","strict_14_with_grace_period",65,0,0,0,29,0
"2758",3676,17045571,"f",0.97,"within an hour",14,"t",16,"House","Entire home/apt",16,4,4,8,"Real Bed",100,1,90,"t","strict_14_with_grace_period",500,0,0,0,26,0
"2759",2399,12344306,"f",0.99,"within an hour",152,"f",2,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",75,5,1125,"t","strict_14_with_grace_period",149,1,0,0,15,5
"2760",2055,10332360,"t",1,"within an hour",3,"t",4,"House","Entire home/apt",3,1,1,2,"Real Bed",65,1,1125,"f","moderate",109,0,0,0,23,0
"2761",898,4599119,"f",1,"within a day",1,"t",4,"Other","Entire home/apt",1,1.5,2,2,"Real Bed",115,4,365,"f","strict_14_with_grace_period",280,0,0,0,49,0
"2762",4082,18460942,"f",0.99,"within an hour",521,"f",3,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",89,2,1125,"t","strict",229,1,0,0,28,4
"2763",7765,29361063,"t",0.83,"within a day",3,"t",2,"Other","Entire home/apt",1,1,1,1,"Real Bed",100,30,90,"f","strict_14_with_grace_period",85,0,0,0,35,0
"2764",6860,26086562,"t",1,"within an hour",2,"f",4,"Townhouse","Private room",2,1,2,2,"Real Bed",30,2,7,"f","moderate",120,0,0,0,20,0
"2765",1033,5402304,"t",1,"within an hour",1,"t",4,"Guest suite","Entire home/apt",2,1,2,2,"Real Bed",100,2,300,"f","strict_14_with_grace_period",175,0,0,0,59,0
"2766",3565,16547797,"t",1,"within an hour",9,"t",4,"Apartment","Entire home/apt",2,1,0,1,"Real Bed",50,1,30,"t","moderate",150,1,0,0,17,2
"2767",5717,22446744,"f",0.99,"within an hour",1276,"f",4,"Apartment","Entire home/apt",1,1,1,2,"Real Bed",99,2,1125,"t","strict_14_with_grace_period",999,1,0,0,34,3
"2768",6308,24210756,"t",1,"within a day",2,"t",2,"Condominium","Entire home/apt",1,1,1,1,"Real Bed",175,28,300,"f","strict_14_with_grace_period",95,0,0,0,25,0
"2769",7811,29523570,"f",1,"within an hour",1,"f",6,"Townhouse","Entire home/apt",1,1.5,2,3,"Real Bed",50,1,30,"t","strict_14_with_grace_period",135,0,0,0,28,0
"2770",892,4581256,"f",1,"within an hour",3,"f",1,"House","Private room",1,1,1,1,"Real Bed",10,2,1125,"f","moderate",38,0,0,0,35,0
"2771",7710,29212926,"t",1,"within an hour",10,"f",2,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",75,2,1125,"f","strict_14_with_grace_period",80,0,0,0,15,0
"2772",5771,22613740,"f",1,"within an hour",1,"t",2,"Guest suite","Entire home/apt",1,1,1,1,"Real Bed",45,2,14,"t","flexible",150,0,0,0,31,0
"2773",466,2075094,"f",1,"within a day",3,"t",2,"House","Private room",2,1,1,2,"Real Bed",60,18,100,"t","moderate",60,0,0,0,8,0
"2774",17,15749,"t",1,"within a few hours",2,"f",1,"House","Private room",1,1,1,1,"Real Bed",20,3,120,"f","strict_14_with_grace_period",100,0,0,0,22,0
"2775",4060,18431386,"f",1,"within an hour",19,"t",6,"Apartment","Entire home/apt",4,1,1,4,"Real Bed",159,1,365,"t","super_strict_60",232,0,0,0,40,0
"2776",3479,16218478,"t",1,"within a few hours",8,"t",3,"Apartment","Entire home/apt",2,1,1,2,"Real Bed",55,3,1124,"f","moderate",80,0,0,0,38,0
"2777",7066,26874520,"f",1,"within an hour",2,"f",4,"Apartment","Entire home/apt",2,1,0,1,"Real Bed",50,1,1125,"t","moderate",150,1,0,0,27,6
"2778",8087,30594220,"f",0.99,"within an hour",521,"f",3,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",89,2,1125,"t","strict",119,1,0,0,21,5
"2779",6319,24259002,"f",1,"within an hour",50,"f",4,"Condominium","Entire home/apt",4,1.5,2,2,"Real Bed",243,2,1125,"t","super_strict_30",140,0,0,0,17,1
"2780",1673,8248970,"t",1,"within an hour",1,"t",6,"House","Entire home/apt",6,2,3,4,"Real Bed",125,4,1125,"f","moderate",250,0,0,0,35,0
"2781",5575,22210556,"f",0.99,"within an hour",521,"f",3,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",89,2,1125,"t","strict",250,1,0,0,27,3
"2782",3014,14220168,"t",1,"within an hour",1,"f",2,"House","Private room",1,1,1,1,"Real Bed",0,1,7,"f","moderate",45,0,0,1,33,0
"2783",6131,23751431,"t",1,"within an hour",2,"f",7,"House","Entire home/apt",1,3.5,3,3,"Real Bed",225,4,30,"t","moderate",450,0,0,0,70,0
"2784",6868,26108348,"t",1,"within an hour",11,"f",4,"Condominium","Entire home/apt",4,1,0,2,"Real Bed",75,2,30,"t","flexible",182,1,0,0,38,5
"2785",6047,23541178,"f",1,"within an hour",1,"f",4,"Apartment","Entire home/apt",4,1,1,2,"Real Bed",85,2,60,"t","flexible",120,0,0,0,20,0
"2786",1624,8051134,"t",1,"within a day",1,"t",4,"Guest suite","Entire home/apt",2,1,1,2,"Real Bed",30,2,1125,"f","strict_14_with_grace_period",65,0,0,0,36,0
"2787",2568,13033094,"f",1,"within an hour",15,"t",2,"Other","Private room",1,1,1,1,"Real Bed",0,1,29,"t","moderate",85,0,0,0,19,0
"2788",5439,22105429,"f",0.99,"within an hour",521,"f",3,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",89,2,1125,"t","strict",275,1,0,0,24,5
"2789",6911,26252459,"t",1,"within an hour",1,"f",2,"House","Private room",1,1,1,1,"Real Bed",0,2,1125,"f","moderate",59,0,0,0,26,0
"2790",4467,19743791,"f",1,"within an hour",3,"f",8,"House","Entire home/apt",1,2,3,4,"Real Bed",200,3,1125,"t","strict_14_with_grace_period",360,0,0,0,41,0
"2791",7005,26641517,"f",1,"within an hour",6,"t",6,"Guest suite","Entire home/apt",4,1,2,4,"Real Bed",95,2,17,"t","moderate",50,0,0,0,36,0
"2792",4677,20234206,"f",1,"within a day",1,"f",2,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",45,2,1125,"f","strict_14_with_grace_period",95,0,0,0,12,0
"2793",856,4409731,"f",1,"within a day",1,"t",5,"Condominium","Entire home/apt",1,2,2,3,"Real Bed",50,30,70,"f","strict_14_with_grace_period",135,0,0,0,21,0
"2794",2444,12564417,"f",0.56,"within a day",2,"t",1,"Townhouse","Private room",1,1.5,1,1,"Real Bed",30,1,1125,"f","moderate",45,0,0,0,23,0
"2795",5775,22630322,"t",1,"within an hour",4,"t",6,"Other","Entire home/apt",4,2,2,3,"Real Bed",100,2,14,"f","strict_14_with_grace_period",75,0,0,0,84,0
"2796",6557,25012724,"t",1,"within an hour",2,"f",3,"Apartment","Entire home/apt",2,1,0,1,"Real Bed",50,1,1125,"t","moderate",120,1,0,0,27,6
"2797",408,1758935,"f",0,"a few days or more",3,"t",2,"House","Private room",2,1,1,1,"Real Bed",0,1,1125,"t","moderate",62,0,0,0,22,0
"2798",741,3818746,"t",1,"within an hour",8,"f",6,"House","Entire home/apt",1,2,3,3,"Real Bed",150,3,120,"t","strict_14_with_grace_period",350,0,0,0,67,0
"2799",6142,23784337,"t",1,"within an hour",2,"t",2,"Guest suite","Entire home/apt",1,1,1,1,"Real Bed",25,1,1125,"t","moderate",60,0,0,0,35,0
"2800",4173,18768310,"t",1,"within an hour",1,"f",3,"Guest suite","Entire home/apt",2,1,0,2,"Real Bed",50,2,28,"f","moderate",100,0,0,0,27,0
"2801",6198,23946024,"t",1,"within an hour",13,"t",5,"House","Entire home/apt",4,1,2,2,"Real Bed",50,1,30,"t","moderate",149,0,0,0,46,0
"2802",2139,10912040,"t",1,"within an hour",12,"t",4,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",50,1,30,"t","moderate",120,1,0,0,21,3
"2803",5732,22494869,"t",1,"within an hour",1,"t",3,"Guest suite","Entire home/apt",1,1,1,1,"Real Bed",65,3,21,"t","strict_14_with_grace_period",90,0,0,0,52,0
"2804",1619,8029177,"t",1,"within a few hours",2,"f",2,"Guest suite","Entire home/apt",1,1,1,1,"Real Bed",88,1,120,"t","flexible",100,0,0,0,34,0
"2805",460,2032805,"t",1,"within a few hours",5,"t",2,"House","Private room",1,2,1,1,"Real Bed",30,2,29,"f","strict_14_with_grace_period",70,0,0,0,34,0
"2806",2258,11552074,"t",1,"within a few hours",3,"f",10,"Other","Entire home/apt",8,3.5,4,4,"Real Bed",250,2,1125,"f","strict_14_with_grace_period",525,0,0,0,27,0
"2807",4048,18390265,"f",1,"within an hour",3,"t",5,"Apartment","Entire home/apt",2,1,2,4,"Real Bed",70,2,60,"f","strict_14_with_grace_period",106,1,0,0,42,3
"2808",7657,29029778,"t",1,"within an hour",31,"f",8,"Apartment","Entire home/apt",6,2,3,4,"Real Bed",170,2,1125,"t","strict_14_with_grace_period",265,0,0,0,33,1
"2809",632,3294804,"t",1,"within an hour",2,"t",4,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",50,2,90,"f","strict_14_with_grace_period",149,0,0,0,9,0
"2810",1363,7071114,"t",1,"within an hour",2,"t",3,"House","Entire home/apt",1,1,0,1,"Real Bed",40,2,1125,"f","strict_14_with_grace_period",120,0,0,0,22,0
"2811",6235,24037284,"t",1,"within an hour",1,"f",2,"Guesthouse","Entire home/apt",1,1,1,1,"Real Bed",50,1,30,"f","moderate",110,0,0,0,35,0
"2812",4495,19786000,"f",0.99,"within an hour",81,"f",7,"Condominium","Entire home/apt",7,2.5,2,4,"Real Bed",165,1,365,"t","super_strict_30",262,1,0,0,18,5
"2813",8183,31138126,"f",0.98,"within an hour",8,"f",4,"Apartment","Entire home/apt",2,1,1,2,"Real Bed",60,2,1125,"t","flexible",100,0,0,0,20,0
"2814",3363,15705295,"f",1,"within an hour",7,"t",2,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",80,3,1121,"f","strict_14_with_grace_period",300,0,0,0,27,0
"2815",5322,21730472,"t",1,"within an hour",4,"t",1,"House","Private room",1,1,1,1,"Real Bed",20,2,21,"f","moderate",38,0,0,0,32,0
"2816",1273,6716874,"t",1,"within an hour",2,"t",2,"Apartment","Entire home/apt",2,1,1,1,"Real Bed",45,2,30,"f","moderate",79,0,0,0,51,0
"2817",8229,31364672,"t",1,"within an hour",131,"f",3,"Serviced apartment","Entire home/apt",2,1,1,1,"Real Bed",75,30,1125,"t","flexible",119,0,0,0,42,5
"2818",7288,27678040,"t",1,"within an hour",1,"f",2,"Townhouse","Private room",2,1,0,1,"Real Bed",20,2,1125,"t","moderate",90,0,0,0,39,0
"2819",7080,26957724,"t",1,"within an hour",1,"f",2,"Other","Entire home/apt",4,1,1,1,"Real Bed",50,2,1125,"t","flexible",115,0,0,0,38,0
"2820",995,5160893,"t",1,"within an hour",2,"t",2,"Apartment","Private room",1,1,1,1,"Real Bed",10,1,14,"f","strict_14_with_grace_period",100,0,0,0,22,0
"2821",7072,26894254,"t",1,"within an hour",2,"t",1,"House","Private room",1,1,1,1,"Real Bed",12,1,90,"t","strict_14_with_grace_period",44,0,1,0,20,0
"2822",4370,19419602,"t",1,"within an hour",1,"t",4,"House","Entire home/apt",2,1,2,2,"Real Bed",49,2,1125,"f","flexible",159,0,0,0,44,0
"2823",4026,18292315,"f",1,"within an hour",1292,"f",4,"Apartment","Entire home/apt",4,1,1,2,"Real Bed",99,1,365,"t","strict_14_with_grace_period",1002,1,0,0,16,5
"2824",3409,15885497,"t",1,"within an hour",1,"t",3,"Apartment","Entire home/apt",2,1,1,2,"Real Bed",25,1,2,"t","strict_14_with_grace_period",85,0,0,0,38,0
